Smiles,pIC50
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3c(F)cccc3F)nc12,9.0
Cn1c(=O)c2[nH]c(-c3ccc(OCCCCl)cc3)nc2n(C)c1=O,10.35
CC(=O)Nc1cc(-c2cccc(N3CCCCC3)n2)nc(-n2nc(C)cc2C)n1,9.25
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F,9.22
CC(=O)Nc1cc(-c2cccc(OC3CCCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0
CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,9.08
CC(=O)Nc1cc(-c2cccc(N3CCCC3)n2)nc(-n2nc(C)cc2C)n1,9.59
COCCN(C)c1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)n1,9.14
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccccn3)ccc1C2=O,9.05
C=Cn1ncc2c1nc(N)n1c(=O)n(Cc3cccc(Cl)c3)nc21,9.4
COc1ccccc1CNc1nc(N)c2nc(-c3ccco3)sc2n1,10.29
COc1cccc(CNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,10.02
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,9.02
Nc1nc(-c2ccccc2)cc2nn(Cc3ccccc3)c(=O)n12,9.0
Nc1nc(NCCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)nc2nc(-c3ccco3)nn12,9.21
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccncc3)ccc1C2=O,9.05
CCN(CC)C1CCC(C)(C(=O)Nc2nc3c(OC)ccc(N4CCOCC4)c3s2)CC1,9.7
COc1ccc(N2CCOCC2)c2sc(NC(=O)C3(C)CCC(C)(O)CC3)nc12,9.6
C=Cn1ncc2c1nc(N)n1c(=O)n(Cc3ccccc3)nc21,9.52
Nc1nc(NCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)nc2nc(-c3ccco3)nn12,9.05
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.17
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.41
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.57
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.42
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.48
Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)nc2nc(-c3ccco3)nn12,9.28
Nc1nc(NCc2cccc(F)c2)nc2sc(-c3ccco3)nc12,9.09
Nc1nc(NCc2ccccn2)nc2sc(-c3ccco3)nc12,9.17
Nc1nc(NCc2ccccn2)nc2sc(-c3ccco3)nc12,9.38
Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,9.46
Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,9.62
Nc1nc(NCCc2cccnc2)nc2sc(-c3ccco3)nc12,9.54
Nc1nc(NCc2cccnc2)nc2sc(-c3ccco3)nc12,10.23
Nc1nc(NCc2cccnc2)nc2sc(-c3ccco3)nc12,10.96
CC(=O)Nc1cc(-c2cccc(N(C)C)n2)nc(-n2nc(C)cc2C)n1,9.21
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCOCC3)ccc1C2=O,9.0
COc1cccc2c(C(=O)NCc3nc(C(C)(C)O)ccc3C)nc(N)nc12,9.22
Nc1nc(NCc2cccs2)nc2sc(-c3ccco3)nc12,10.44
Nc1nc(NCCc2cccs2)nc2sc(-c3ccco3)nc12,10.35
Nc1nc(NCc2ccco2)nc2sc(-c3ccco3)nc12,10.4
Nc1nc(NCc2ccsc2)nc2sc(-c3ccco3)nc12,9.44
Nc1nc(NCc2ccsc2)nc2sc(-c3ccco3)nc12,9.39
Nc1nc(NCc2ccsc2)nc2sc(-c3ccco3)nc12,9.6
COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.72
COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.7
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cnccc3Cl)ccc1C2=O,10.0
COc1ccc(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccccn3)n2)cc1,9.0
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3ccncc3F)ccc1C2=O,9.15
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.0
COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,9.04
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(=O)c3cccnc3)ccc1C2=O,9.3
CN1CCN(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccco3)n2)CC1,9.05
CN1CCN(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccco3)n2)CC1,9.05
